C	NS500322:33:H5CC5BGXX:1:11092:7231:14962	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
U	NS500322:33:H5CC5BGXX:1:11019:11240:4308	unclassified
U	NS500322:33:H5CC5BGXX:1:11054:9977:15384	unclassified
C	NS500322:33:H5CC5BGXX:1:11092:7891:6488	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728
C	NS500322:33:H5CC5BGXX:1:11098:14521:12538	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
U	NS500322:33:H5CC5BGXX:1:11025:2744:2468	unclassified
U	NS500322:33:H5CC5BGXX:1:11040:22767:9157	unclassified
C	NS500322:33:H5CC5BGXX:1:11051:20757:9182	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11070:24659:1246	unclassified
C	NS500322:33:H5CC5BGXX:1:11043:18573:10625	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Flavonifractor;s_Flavonifractor plautii
C	NS500322:33:H5CC5BGXX:1:11070:17404:10204	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11086:5015:8777	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
U	NS500322:33:H5CC5BGXX:1:11089:14261:17409	unclassified
U	NS500322:33:H5CC5BGXX:1:11002:11814:16196	unclassified
C	NS500322:33:H5CC5BGXX:1:11044:9661:2460	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11043:10185:14443	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
C	NS500322:33:H5CC5BGXX:1:11052:1871:19513	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11079:1020:6068	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hydrogenotrophica
C	NS500322:33:H5CC5BGXX:1:11060:22942:7249	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
U	NS500322:33:H5CC5BGXX:1:11016:9284:19226	unclassified
C	NS500322:33:H5CC5BGXX:1:11083:11224:10016	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
U	NS500322:33:H5CC5BGXX:1:11098:19932:1503	unclassified
U	NS500322:33:H5CC5BGXX:1:11099:18551:2151	unclassified
C	NS500322:33:H5CC5BGXX:1:11013:17643:7937	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)
U	NS500322:33:H5CC5BGXX:1:11100:8040:1167	unclassified
C	NS500322:33:H5CC5BGXX:1:11065:15591:14994	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11067:7407:14516	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
C	NS500322:33:H5CC5BGXX:1:11015:8109:8952	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii
U	NS500322:33:H5CC5BGXX:1:11039:12336:7990	unclassified
C	NS500322:33:H5CC5BGXX:1:11013:17578:13991	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
C	NS500322:33:H5CC5BGXX:1:11064:13949:16161	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes finegoldii
C	NS500322:33:H5CC5BGXX:1:11000:5713:1409	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus callidus
C	NS500322:33:H5CC5BGXX:1:11109:5386:11806	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
U	NS500322:33:H5CC5BGXX:1:11052:11668:8830	unclassified
C	NS500322:33:H5CC5BGXX:1:11010:22161:17497	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
C	NS500322:33:H5CC5BGXX:1:11061:16996:13053	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hydrogenotrophica
U	NS500322:33:H5CC5BGXX:1:11075:14555:5577	unclassified
C	NS500322:33:H5CC5BGXX:1:11103:23810:17907	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11028:19429:6154	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11050:24587:4613	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
U	NS500322:33:H5CC5BGXX:1:11056:1204:8964	unclassified
C	NS500322:33:H5CC5BGXX:1:11000:21553:5546	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
U	NS500322:33:H5CC5BGXX:1:11029:3251:6507	unclassified
U	NS500322:33:H5CC5BGXX:1:11074:24853:6925	unclassified
U	NS500322:33:H5CC5BGXX:1:11053:22698:12223	unclassified
C	NS500322:33:H5CC5BGXX:1:11071:21595:17791	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus
U	NS500322:33:H5CC5BGXX:1:11039:13010:17178	unclassified
C	NS500322:33:H5CC5BGXX:1:11049:11064:16350	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
U	NS500322:33:H5CC5BGXX:1:11014:11350:10529	unclassified
U	NS500322:33:H5CC5BGXX:1:11091:3147:7932	unclassified
C	NS500322:33:H5CC5BGXX:1:11026:8814:7212	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11083:16266:9838	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11043:9781:8890	unclassified
C	NS500322:33:H5CC5BGXX:1:11047:23022:15861	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745
C	NS500322:33:H5CC5BGXX:1:11037:7933:8367	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
C	NS500322:33:H5CC5BGXX:1:11026:1825:19066	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:23583:6873	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11057:5361:19525	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11014:14004:17973	unclassified
C	NS500322:33:H5CC5BGXX:1:11044:9288:8389	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11014:22703:19304	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
U	NS500322:33:H5CC5BGXX:1:11058:9813:17086	unclassified
U	NS500322:33:H5CC5BGXX:1:11037:16778:11470	unclassified
U	NS500322:33:H5CC5BGXX:1:11106:5087:13116	unclassified
C	NS500322:33:H5CC5BGXX:1:11073:2622:8628	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11068:18039:11802	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus
U	NS500322:33:H5CC5BGXX:1:11012:10635:17995	unclassified
C	NS500322:33:H5CC5BGXX:1:11107:6180:15926	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus
C	NS500322:33:H5CC5BGXX:1:11036:22315:2700	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11048:8809:17576	unclassified
C	NS500322:33:H5CC5BGXX:1:11027:12200:16724	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11009:24532:5459	unclassified
C	NS500322:33:H5CC5BGXX:1:11001:10379:16772	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
U	NS500322:33:H5CC5BGXX:1:11099:18639:1978	unclassified
C	NS500322:33:H5CC5BGXX:1:11101:8929:17871	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11103:2452:15313	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
C	NS500322:33:H5CC5BGXX:1:11105:16051:9656	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745
U	NS500322:33:H5CC5BGXX:1:11093:13589:19693	unclassified
U	NS500322:33:H5CC5BGXX:1:11048:13720:15898	unclassified
U	NS500322:33:H5CC5BGXX:1:11014:17785:13167	unclassified
C	NS500322:33:H5CC5BGXX:1:11009:11113:3746	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
U	NS500322:33:H5CC5BGXX:1:11045:5476:8548	unclassified
C	NS500322:33:H5CC5BGXX:1:11093:9906:14713	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11068:14929:19578	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
C	NS500322:33:H5CC5BGXX:1:11108:13639:19465	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
U	NS500322:33:H5CC5BGXX:1:11004:3160:19776	unclassified
U	NS500322:33:H5CC5BGXX:1:11054:2942:8710	unclassified
C	NS500322:33:H5CC5BGXX:1:11055:2097:1278	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
U	NS500322:33:H5CC5BGXX:1:11104:16606:16594	unclassified
U	NS500322:33:H5CC5BGXX:1:11062:10530:12038	unclassified
U	NS500322:33:H5CC5BGXX:1:11027:6326:12215	unclassified
U	NS500322:33:H5CC5BGXX:1:11019:11701:13572	unclassified
U	NS500322:33:H5CC5BGXX:1:11098:10139:12867	unclassified
C	NS500322:33:H5CC5BGXX:1:11031:19391:6523	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
C	NS500322:33:H5CC5BGXX:1:11056:3944:15067	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
C	NS500322:33:H5CC5BGXX:1:11050:6298:9398	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
C	NS500322:33:H5CC5BGXX:1:11023:13676:7128	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes finegoldii
U	NS500322:33:H5CC5BGXX:1:11062:15310:5002	unclassified
U	NS500322:33:H5CC5BGXX:1:11079:19263:7204	unclassified
C	NS500322:33:H5CC5BGXX:1:11046:11766:15320	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
U	NS500322:33:H5CC5BGXX:1:11055:14760:16585	unclassified
U	NS500322:33:H5CC5BGXX:1:11105:2440:12103	unclassified
U	NS500322:33:H5CC5BGXX:1:11011:4171:14933	unclassified
U	NS500322:33:H5CC5BGXX:1:11046:3789:4652	unclassified
C	NS500322:33:H5CC5BGXX:1:11052:4258:11291	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
C	NS500322:33:H5CC5BGXX:1:11065:6724:15436	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
U	NS500322:33:H5CC5BGXX:1:11076:6455:11020	unclassified
U	NS500322:33:H5CC5BGXX:1:11093:3721:12304	unclassified
C	NS500322:33:H5CC5BGXX:1:11091:7690:7774	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
C	NS500322:33:H5CC5BGXX:1:11036:12618:18621	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11003:9721:3832	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11006:2985:8698	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus
U	NS500322:33:H5CC5BGXX:1:11024:18933:5615	unclassified
C	NS500322:33:H5CC5BGXX:1:11070:5364:9692	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
U	NS500322:33:H5CC5BGXX:1:11054:17863:8824	unclassified
C	NS500322:33:H5CC5BGXX:1:11024:7173:2659	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745
C	NS500322:33:H5CC5BGXX:1:11014:3890:1628	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
U	NS500322:33:H5CC5BGXX:1:11029:23721:13236	unclassified
C	NS500322:33:H5CC5BGXX:1:11082:7471:12021	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11029:16856:13052	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
U	NS500322:33:H5CC5BGXX:1:11019:5479:4445	unclassified
U	NS500322:33:H5CC5BGXX:1:11013:8495:8720	unclassified
U	NS500322:33:H5CC5BGXX:1:11100:5125:1215	unclassified
C	NS500322:33:H5CC5BGXX:1:11061:14986:14386	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum
U	NS500322:33:H5CC5BGXX:1:11018:7489:16558	unclassified
C	NS500322:33:H5CC5BGXX:1:11056:5730:15227	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
U	NS500322:33:H5CC5BGXX:1:11016:18528:10338	unclassified
C	NS500322:33:H5CC5BGXX:1:11023:15813:11275	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11063:20535:13137	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11068:6466:11800	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus
C	NS500322:33:H5CC5BGXX:1:11074:10513:3226	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
U	NS500322:33:H5CC5BGXX:1:11032:4395:4801	unclassified
U	NS500322:33:H5CC5BGXX:1:11094:13396:16121	unclassified
U	NS500322:33:H5CC5BGXX:1:11074:7358:17166	unclassified
C	NS500322:33:H5CC5BGXX:1:11044:12866:2377	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11110:19596:19097	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11098:16127:19421	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11021:24610:16895	unclassified
C	NS500322:33:H5CC5BGXX:1:11031:3051:7153	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11040:23653:4743	unclassified
U	NS500322:33:H5CC5BGXX:1:11085:17115:3540	unclassified
C	NS500322:33:H5CC5BGXX:1:11074:4904:8611	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11040:1128:10613	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11074:19182:3177	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11089:23256:2421	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11042:18029:17507	unclassified
U	NS500322:33:H5CC5BGXX:1:11030:5184:13680	unclassified
U	NS500322:33:H5CC5BGXX:1:11023:5993:12798	unclassified
C	NS500322:33:H5CC5BGXX:1:11026:5562:10158	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hydrogenotrophica
U	NS500322:33:H5CC5BGXX:1:11013:19931:3320	unclassified
C	NS500322:33:H5CC5BGXX:1:11110:17974:8646	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
U	NS500322:33:H5CC5BGXX:1:11016:22849:7553	unclassified
C	NS500322:33:H5CC5BGXX:1:11010:6661:7782	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
C	NS500322:33:H5CC5BGXX:1:11088:17285:17478	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11104:19809:17895	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11017:5799:5375	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11100:13563:3331	unclassified
C	NS500322:33:H5CC5BGXX:1:11084:17947:7040	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus
U	NS500322:33:H5CC5BGXX:1:11096:6869:14438	unclassified
C	NS500322:33:H5CC5BGXX:1:11015:8710:8303	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
U	NS500322:33:H5CC5BGXX:1:11033:8919:14028	unclassified
C	NS500322:33:H5CC5BGXX:1:11038:22367:2346	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
U	NS500322:33:H5CC5BGXX:1:11097:11764:11309	unclassified
C	NS500322:33:H5CC5BGXX:1:11101:3039:15444	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
U	NS500322:33:H5CC5BGXX:1:11103:24635:2440	unclassified
C	NS500322:33:H5CC5BGXX:1:11049:21434:15405	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Flavonifractor;s_Flavonifractor plautii
U	NS500322:33:H5CC5BGXX:1:11046:18651:6491	unclassified
C	NS500322:33:H5CC5BGXX:1:11086:12356:6423	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11024:14999:10725	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11041:17746:17840	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
U	NS500322:33:H5CC5BGXX:1:11072:10055:16238	unclassified
U	NS500322:33:H5CC5BGXX:1:11093:6549:12126	unclassified
U	NS500322:33:H5CC5BGXX:1:11007:11978:6925	unclassified
C	NS500322:33:H5CC5BGXX:1:11062:16233:1851	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11099:20256:5976	unclassified
C	NS500322:33:H5CC5BGXX:1:11080:5266:2398	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hydrogenotrophica
C	NS500322:33:H5CC5BGXX:1:11110:20605:10768	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus callidus
C	NS500322:33:H5CC5BGXX:1:11007:13677:5891	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11086:5835:15880	unclassified
U	NS500322:33:H5CC5BGXX:1:11032:17528:13990	unclassified
U	NS500322:33:H5CC5BGXX:1:11009:23946:1431	unclassified
U	NS500322:33:H5CC5BGXX:1:11052:21115:6083	unclassified
C	NS500322:33:H5CC5BGXX:1:11000:19137:15279	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
U	NS500322:33:H5CC5BGXX:1:11036:10497:6149	unclassified
C	NS500322:33:H5CC5BGXX:1:11110:19411:7438	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
C	NS500322:33:H5CC5BGXX:1:11101:22521:18315	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11069:3868:6630	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
C	NS500322:33:H5CC5BGXX:1:11103:22554:17886	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11057:7180:4293	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
